vendedor_link,especificacoes,preco,vendedor,modelo,fabricante,local
http://www.boadica.com.br/detalhevendedor.asp?codigo=1df216592ba519f7633908ce2424ba87,"Kingston SSDNow V300 Series SV300S37A/120G 2.5"" 120GB SATA III Internal Solid State Drive (SSD)
          ,
          ","
			R$ 274,99
         ","Info X,
         (21) 3329-6141 ","
         SV300S37A/120G - BOX, 

         ,
         ",Kingston,"Rio de Janeiro / RJ,Barra da Tijuca"
http://www.boadica.com.br/detalhevendedor.asp?codigo=16ccfefbbd797d6e8820a88b1002ef41,"Kingston SSDNow V300 Series SV300S37A/120G 2.5"" 120GB SATA III Internal Solid State Drive (SSD)
          ,
          ","
			R$ 275,00
         ","Info 2000,
         (21) 3325-8226","
         SV300S37A/120G, 

         ,
         ",Kingston,"Rio de Janeiro / RJ,Barra da Tijuca"
http://www.boadica.com.br/detalhevendedor.asp?codigo=3c51e204293e9b61c63a30f928801c2d,"Kingston SSDNow V300 Series SV300S37A/120G 2.5"" 120GB SATA III Internal Solid State Drive (SSD)
          ,
          ","
			R$ 276,80
         ","Infoheavy 1020 ,
         (21) 3126-2177","
         SV300S37A/120G - BOX, 

         ,
         ",Kingston,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=613475209426bd9924e15b0fce8b17b3,"Kingston SSDNow V300 Series SV300S37A/120G 2.5"" 120GB SATA III Internal Solid State Drive (SSD)
          ,
          ","
			R$ 280,00
         ","@N@ Informática,
         (21) 2568-6956","
         SV300S37A/120G - BOX, 

         ,
         ",Kingston,"Rio de Janeiro / RJ,Tijuca"
http://www.boadica.com.br/detalhevendedor.asp?codigo=1c2c148a3a9bd2972696bb6c5fb9adc0,"Kingston SSDNow V300 Series SV300S37A/120G 2.5"" 120GB SATA III Internal Solid State Drive (SSD)
          ,
          ","
			R$ 280,00
         ","M2Tech,
         (21) 3796-1185","
         SV300S37A/120G - BOX, 

         ,
         ",Kingston,"Rio de Janeiro / RJ,Tijuca"
http://www.boadica.com.br/detalhevendedor.asp?codigo=3471937cf36a50341168bc5603967c1e,"Intel 330 Series 60GB 2.5IN SSD SATA3 Solid State Disk Flash Drive, taxa de leitura sequencial (até) 500MB/s e taxa de gravação sequencial (até) 450MB/s, Flash Nand 25 nm, Kit Desktop 
          ,
          ","
			R$ 285,00
         ","Eprom 212,
         (21) 3471-0139","
         SSDSC2CT060A3K5 - BOX,
         ",Intel,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=0779ef2c9e04abb7ac2ff4d831f1f13e,"SanDisk Ultra Plus SDSSDHP-128G-G25 2.5"" 128GB SATA II Internal Solid State Drive (SSD)
          ,
          ","
			R$ 289,90
         ","Tecsync,
         (21) 2544-3329","
         SDSSDHP-128G-G25 - BOX,
         ",Sandisk,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=7de96c4fb4924257d8319be94e366763,"SAMSUNG 840 Pro Series MZ-7PD128BW 2.5"" 128GB SATA III MLC Internal Solid State Drive (SSD)
          ,
          ","
			R$ 478,00
         ","Interconnection,
         (21)3174-2933","
         MZ-7PD128BW - BOX,
         ",Samsung,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=911e32ec01ade2b9edafb01bce452052,"Crucial M500 (CT240M500SSD1) 2.5"" 240GB SATA III MLC Internal Solid State Drive (SSD)SATA III.
          ,
          ","
			R$ 488,90
         ","Armazém Digital,
         (21) 2210-6441","
         CT240M500SSD1,
         ",,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=4caa4a8cfa489ae997a1267d37a79b8b,"Crucial M500 (CT240M500SSD1) 2.5"" 240GB SATA III MLC Internal Solid State Drive (SSD)SATA III.
          ,
          ","
			R$ 489,00
         ","Gamemart Rio,
         (21) 2524-6672","
         CT240M500SSD1,
         ",,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=767eeb515cc80e0dfb33c329170a4ab0,"Crucial M500 (CT240M500SSD1) 2.5"" 240GB SATA III MLC Internal Solid State Drive (SSD)SATA III.
          ,
          ","
			R$ 489,89
         ","Lacosta Informática,
         2220-6503","
         CT240M500SSD1 - BOX,
         ",,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=ec7321f13977ea7d54aadfa3ddad1ab5,"Crucial M500 (CT240M500SSD1) 2.5"" 240GB SATA III MLC Internal Solid State Drive (SSD)SATA III.
          ,
          ","
			R$ 489,95
         ","Tá Barato,
         (21) 3527-0099","
         CT240M500SSD1 - BOX,
         ",,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=767eeb515cc80e0dfb33c329170a4ab0,"Kingston SSDNow V300 Series SV300S37A/240G 2.5"" 240GB SATA III Internal Solid State Drive (SSD)
          ,
          ","
			R$ 489,97
         ","Lacosta Informática,
         2220-6503","
         SV300S37A/240G - BOX, 

         ,
         ",Kingston,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=556a431151b11f1d5a7ed96fb7d0e5e0,"Crucial M500 (CT240M500SSD1) 2.5"" 240GB SATA III MLC Internal Solid State Drive (SSD)SATA III.
          ,
          ","
			R$ 489,98
         ","Only e One,
         (21)2215-2961","
         CT240M500SSD1 - BOX,
         ",,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=556a431151b11f1d5a7ed96fb7d0e5e0,"Kingston SSDNow V300 Series SV300S37A/240G 2.5"" 240GB SATA III Internal Solid State Drive (SSD)
          ,
          ","
			R$ 489,98
         ","Only e One,
         (21)2215-2961","
         SV300S37A/240G - BOX, 

         ,
         ",Kingston,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=16ccfefbbd797d6e8820a88b1002ef41,"Kingston SSDNow V300 Series SV300S37A/240G 2.5"" 240GB SATA III Internal Solid State Drive (SSD)
          ,
          ","
			R$ 490,00
         ","Info 2000,
         (21) 3325-8226","
         SV300S37A/240G, 

         ,
         ",Kingston,"Rio de Janeiro / RJ,Barra da Tijuca"
http://www.boadica.com.br/detalhevendedor.asp?codigo=23eecc378e70c8ede87bb728a4b632d5,"Kingston SSDNow V300 Series SV300S37A/240G 2.5"" 240GB SATA III Internal Solid State Drive (SSD)
          ,
          ","
			R$ 491,50
         ","Central Digital,
         (21) 3178-2713","
         SV300S37A/240G - BOX, 

         ,
         ",Kingston,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=4041390530b2b3cf6df8fe8ade4e7bf9,"Kingston SSDNow V300 Series SV300S37A/240G 2.5"" 240GB SATA III Internal Solid State Drive (SSD)
          ,
          ","
			R$ 491,98
         ","Lainfotec,
         (21) 2669-9423","
         SV300S37A/240G, 

         ,
         ",Kingston,"Nova Iguaçu / RJ,Santa Eugênia"
http://www.boadica.com.br/detalhevendedor.asp?codigo=626f0e4b29bbe22e90a6b220f4a0551e,"Kingston SSDNow V300 Series SV300S37A/240G 2.5"" 240GB SATA III Internal Solid State Drive (SSD)
          ,
          ","
			R$ 494,00
         ","MC Top,
         (21) 2517-3208","
         SV300S37A/240G - BOX, 

         ,
         ",Kingston,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=d63132a4fc22466f1ed62b11af091bff,"Kingston SMS200S3/120G Leitura sequencial 550MB/s, Gravações sequenciais 520MB 120GB SATA III Internal Solid State Drive (SSD)
          ,
          ","
			R$ 499,00
         ","Kbyte Informática,
         (21)2215-1144","
         SMS200S3/120G - BOX,
         ",Kingston,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=7de96c4fb4924257d8319be94e366763,"Samsung 840 Pro Series 2.5-Inch 256 GB SATA 6GB/s Solid State Drive.
          ,
          ","
			R$ 839,80
         ","Interconnection,
         (21)3174-2933","
         MZ-7PD256BW - BOX,
         ",Samsung,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=05e39d79f5da9cfd86d759afc1eb4bef,"SSD Crucial M4 2.5"" 256GB SATA 6Gb`s, NCQ, SMART, MLC NAND, leitura de 415MB/s, escrita de 260MB/s, ATA-8 w/TRIM, 4K Random Read/Write: 40K / 50K IOPS, Kit de transferencia de dados incluso com software para PC e MAC.

          ,
          ","
			R$ 849,00
         ","Fourserv,
         (21) 2568-0938","
         CT256M4SSD2CCA  - BOX,
         ",,"Rio de Janeiro / RJ,Tijuca"
http://www.boadica.com.br/detalhevendedor.asp?codigo=bc0820de2ff782a40aa17a4acdce4c17,"Corsair Force Series GS CSSD-F360GBGS-BK 2.5“ 360GB SATA III Internal Solid State Drive (SSD)
          ,
          ","
			R$ 1.050,00
         ","CNTech,
         (21)2220-6688","
         CSSD-F360GBGS-BK - BOX, 

         ,
         ",Corsair,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=613475209426bd9924e15b0fce8b17b3,"Kingston SSDNow V300 Series SV300S3D7/480G 2.5“ 480GB SATA III Internal Solid State Drive (SSD)(Desktop upgrade kit) 
          ,
          ","
			R$ 1.090,00
         ","@N@ Informática,
         (21) 2568-6956","
         SV300S37A/480G,
         ",Kingston,"Rio de Janeiro / RJ,Tijuca"
http://www.boadica.com.br/detalhevendedor.asp?codigo=979c12cd30d82f7dfcb0ecb929b72260,"OCZ Agility 3 AGT3-25SAT3-480G 2.5 480GB SATA III MLC Internal Solid State Drive (SSD).
          ,
          ","
			R$ 1.090,00
         ","Maximus Rio Comercial,
         (21) 3459-5551","
         AGT3-25SAT3-480G - BOX,
         ",Ocz,"Rio de Janeiro / RJ,Vista Alegre"
http://www.boadica.com.br/detalhevendedor.asp?codigo=fa95b006c28a8e0757d8c9c9adb9a016,"Kingston SSDNow V300 Series SV300S3D7/480G 2.5“ 480GB SATA III Internal Solid State Drive (SSD)(Desktop upgrade kit) 
          ,
          ","
			R$ 1.092,90
         ","Magia Digital,
         (21) 2220-3955","
         SV300S37A/480G - BOX,
         ",Kingston,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=767eeb515cc80e0dfb33c329170a4ab0,"Kingston SSDNow V300 Series SV300S3D7/480G 2.5“ 480GB SATA III Internal Solid State Drive (SSD)(Desktop upgrade kit) 
          ,
          ","
			R$ 1.092,94
         ","Lacosta Informática,
         2220-6503","
         SV300S37A/480G - BOX,
         ",Kingston,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=556a431151b11f1d5a7ed96fb7d0e5e0,"Kingston SSDNow V300 Series SV300S3D7/480G 2.5“ 480GB SATA III Internal Solid State Drive (SSD)(Desktop upgrade kit) 
          ,
          ","
			R$ 1.092,99
         ","Only e One,
         (21)2215-2961","
         SV300S37A/480G - BOX,
         ",Kingston,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=626f0e4b29bbe22e90a6b220f4a0551e,"Kingston SSDNow V300 Series SV300S3D7/480G 2.5“ 480GB SATA III Internal Solid State Drive (SSD)(Desktop upgrade kit) 
          ,
          ","
			R$ 1.096,00
         ","MC Top,
         (21) 2517-3208","
         SV300S37A/480G - BOX,
         ",Kingston,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=4ba59a57d2ea954833a16baf120ad5e1,"Kingston SSDNow V300 Series SV300S3D7/480G 2.5“ 480GB SATA III Internal Solid State Drive (SSD)(Desktop upgrade kit) 
          ,
          ","
			R$ 1.099,00
         ","Info Smart,
         (21)2595-1596","
         SV300S37A/480G - BOX,
         ",Kingston,"Rio de Janeiro / RJ,Cachambi"
http://www.boadica.com.br/detalhevendedor.asp?codigo=992dbb55b105fed50c126c11b75eed0d,"Hard Disk Western Digital serie Black 2, Híbrido de 2.5"" contendo 120GB de SSD + 1 TB, acompanha o kit para usar como HD externo em usb 2.0 e 3.0, acompanha software para gerenciamento em um pendrive.
          ,
          ","
			R$ 1.150,00
         ","HopeInfo,
         (21)2215-2523","
         WD1001X06XDTL - BOX, 

         ,
         ",Western Digital,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=911e32ec01ade2b9edafb01bce452052,"SAMSUNG 840 EVO MZ-7TE500BW 2.5"" 500GB SATA III TLC Internal Solid State Drive (SSD)
          ,
          ","
			R$ 1.194,95
         ","Armazém Digital,
         (21) 2210-6441","
         MZ-7TE500BW, 

         ,
         ",Samsung,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=556a431151b11f1d5a7ed96fb7d0e5e0,"SAMSUNG 840 EVO MZ-7TE500BW 2.5"" 500GB SATA III TLC Internal Solid State Drive (SSD)
          ,
          ","
			R$ 1.194,99
         ","Only e One,
         (21)2215-2961","
         MZ-7TE500BW - BOX, 

         ,
         ",Samsung,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=1df216592ba519f7633908ce2424ba87,"SanDisk Extreme SDSSDX-480G-G25 2.5"" 480GB SATA III Internal Solid State Drive (SSD)
          ,
          ","
			R$ 1.257,00
         ","Info X,
         (21) 3329-6141 ","
         SDSSDX-480G-G25 - BOX,
         ",Sandisk,"Rio de Janeiro / RJ,Barra da Tijuca"
http://www.boadica.com.br/detalhevendedor.asp?codigo=0417a13aaa5997a43ed2351ed2ecd32d,"Kingston SSDNow V300 Series SV300S3D7/480G 2.5“ 480GB SATA III Internal Solid State Drive (SSD)(Desktop upgrade kit) 
          ,
          ","
			R$ 1.257,90
         ","Info Importex,
         (21) 3145-5585","
         SV300S37A/480G - BOX,
         ",Kingston,"Rio de Janeiro / RJ,Barra da Tijuca"
http://www.boadica.com.br/detalhevendedor.asp?codigo=4caa4a8cfa489ae997a1267d37a79b8b,"SanDisk Extreme II SDSSDXP-480G-G25 2.5“ 480GB SATA III Internal Solid State Drive (SSD)
          ,
          ","
			R$ 1.266,00
         ","Gamemart Rio,
         (21) 2524-6672","
         SDSSDXP-480G-G25, 

         ,
         ",Sandisk,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=857de2a8b8997e0a50dc0734f2422a82,"ADATA XPG SX900 ASX900S3-512GM-C 2.5“ 512GB SATA III MLC Internal Solid State Drive (SSD)
          ,
          ","
			R$ 1.279,00
         ","Bit Tuning,
         (21) 3527-4086","
         ASX900S3-512GM-C  - BOX,
         ",Adata,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=cd55987ffa34705832df5c09ecacd151,"SAMSUNG 840 EVO MZ-7TE500BW 2.5"" 500GB SATA III TLC Internal Solid State Drive (SSD)
          ,
          ","
			R$ 1.280,00
         ","Cyber Info,
         (21) 2618-0280","
         MZ-7TE500BW - BOX, 

         ,
         ",Samsung,"Niterói / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=857de2a8b8997e0a50dc0734f2422a82,"Seagate 600 Series ST480HM000 2.5"" 480GB SATA III MLC Internal Solid State Drive (SSD)
          ,
          ","
			R$ 1.300,00
         ","Bit Tuning,
         (21) 3527-4086","
         ST480HM000 - BOX,
         ",Seagate,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=75caf1f1848d106d7f5043debd0dac85,"Kingston SSDNow KC300 180GB 2.5"" SATA III Enterprise Solid State Drive com adaptador 
          ,
          ","
			R$ 615,00
         ","Mr Bios ,
         (21) 2262-2640","
         SKC300S37A/180G - BOX, 

         ,
         ",Kingston,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=70a1aee6bdfa3b74e75f8fd06e01aefb,"OCZ Vertex 4 VTX4-25SAT3-256G 2.5 256GB SATA III MLC Internal Solid State Drive (SSD)
          ,
          ","
			R$ 1.300,00
         ","M@X,
         (21)2240-0034","
         VTX4-25SAT3-256G - BOX,
         ",Ocz,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=857de2a8b8997e0a50dc0734f2422a82,"SanDisk Extreme II SDSSDXP-480G-G25 2.5“ 480GB SATA III Internal Solid State Drive (SSD)
          ,
          ","
			R$ 1.338,00
         ","Bit Tuning,
         (21) 3527-4086","
         SDSSDXP-480G-G25 - BOX, 

         ,
         ",Sandisk,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=57def18d4fc45a6b3f50a17b9f5236ae,"SanDisk Extreme SDSSDX-480G-G25 2.5"" 480GB SATA III Internal Solid State Drive (SSD)
          ,
          ","
			R$ 1.430,00
         ","Sapphire,
         (21) 2222-3176 ","
         SDSSDX-480G-G25 - BOX,
         ",Sandisk,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=139eb2ffdfde1e3beb1cf7a2d80c5c1a,"SanDisk Extreme SDSSDX-480G-G25 2.5"" 480GB SATA III Internal Solid State Drive (SSD)
          ,
          ","
			R$ 1.450,00
         ","Link das Redes,
         (21)3529-4128","
         SDSSDX-480G-G25 - BOX,
         ",Sandisk,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=57def18d4fc45a6b3f50a17b9f5236ae,"Intel 530 Series SSDSC2BW240A4K5 2.5"" 240GB SATA III MLC Internal Solid State Drive (SSD)
          ,
          ","
			R$ 1.490,00
         ","Sapphire,
         (21) 2222-3176 ","
         SSDSC2BW240A4K5 - BOX, 

         ,
         ",Intel,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=57def18d4fc45a6b3f50a17b9f5236ae,"SanDisk Ultra Plus SDSSDHP-256G-G25 2.5"" 256GB SATA III MLC Internal Solid State Drive (SSD) para Notebook
          ,
          ","
			R$ 617,00
         ","Sapphire,
         (21) 2222-3176 ","
         SDSSDHP-256G-G25 - BOX, 

         ,
         ",Sandisk,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=2397d6504926e531a7e24061c0da60c9,"Samsung 840EVO Series Solid State Drive 250GB SATA (Leitura 540 MB/s, escrita520 MB/s).
          ,
          ","
			R$ 618,45
         ","American Tech,
         (21) 3197-0952","
         MZ-7TE250BW - BOX, 

         ,
         ",Samsung,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=139eb2ffdfde1e3beb1cf7a2d80c5c1a,"Samsung 840EVO Series Solid State Drive 250GB SATA (Leitura 540 MB/s, escrita520 MB/s).
          ,
          ","
			R$ 620,00
         ","Link das Redes,
         (21)3529-4128","
         MZ-7TE250BW - BOX, 

         ,
         ",Samsung,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=57def18d4fc45a6b3f50a17b9f5236ae,"Samsung 840EVO Series Solid State Drive 250GB SATA (Leitura 540 MB/s, escrita520 MB/s).
          ,
          ","
			R$ 622,00
         ","Sapphire,
         (21) 2222-3176 ","
         MZ-7TE250BW - BOX, 

         ,
         ",Samsung,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=139eb2ffdfde1e3beb1cf7a2d80c5c1a,"Kingston SSDNow KC300 240GB 2.5"" SATA III Enterprise Solid State Drive (SSD) com adaptador.
          ,
          ","
			R$ 650,00
         ","Link das Redes,
         (21)3529-4128","
         SKC300S37A/240G - BOX,
         ",Kingston,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=4d60b31adaffcfd30d4067364564cdb1,"Samsung 840EVO Series Solid State Drive 250GB SATA (Leitura 540 MB/s, escrita520 MB/s).
          ,
          ","
			R$ 655,00
         ","Info Design,
         (21) 2240-7546","
         MZ-7TE250BW - BOX, 

         ,
         ",Samsung,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=3afecb996d31b5989a41dfdf23f37100,"Samsung 840EVO Series Solid State Drive 250GB SATA (Leitura 540 MB/s, escrita520 MB/s).
          ,
          ","
			R$ 658,00
         ","Pequeno Preço,
         (21) 2524-6526","
         MZ-7TE250BW - BOX, 

         ,
         ",Samsung,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=13e4d55e3124060c8e729b83c68dfd7e,"Kingston SSDNow V300 Series SV300S37A/240G 2.5"" 240GB SATA III Internal Solid State Drive (SSD)
          ,
          ","
			R$ 659,00
         ","Infocoast,
         (21)2580-4050","
         SV300S37A/240G, 

         ,
         ",Kingston,"Rio de Janeiro / RJ,São Cristovão"
http://www.boadica.com.br/detalhevendedor.asp?codigo=d1c47d2efb93da5f01f41ebf810bea7f,"Kingston SSDNow KC300 240GB 2.5"" SATA III Enterprise Solid State Drive (SSD) com adaptador.
          ,
          ","
			R$ 675,00
         ","D tudo um pouco digital,
         (21) 2524-6148","
         SKC300S37A/240G - BOX,
         ",Kingston,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=767eeb515cc80e0dfb33c329170a4ab0,"Corsair Neutron Series CSSD-N256GB3-BK 2.5"" 256GB SATA III Internal Solid State Drive (SSD)
          ,
          ","
			R$ 689,00
         ","Lacosta Informática,
         2220-6503","
         CSSD-N256GB3-BK - BOX,
         ",Corsair,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=480244fc8ff84aa1e267b0ee3884222b,"Kingston SSDNow KC300 240GB 2.5"" SATA III Enterprise Solid State Drive (SSD) com adaptador.
          ,
          ","
			R$ 690,00
         ","Fenix ,
         (21)3178-0880","
         SKC300S37A/240G - BOX,
         ",Kingston,"Rio de Janeiro / RJ,Cachambi"
http://www.boadica.com.br/detalhevendedor.asp?codigo=2113c03925b6a1a97a7643c08cab9449,"Plextor M5S Series PX-256M5S 2.5"" 256GB SATA III Internal Solid State Drive (SSD)
          ,
          ","
			R$ 693,00
         ","Compolass,
         (21) 2220-9538 ","
         PX-256M5S - BOX,
         ",Plextor,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=57def18d4fc45a6b3f50a17b9f5236ae,"Intel 530 Series SSDSC2BW180A401 2.5"" 180GB SATA III MLC Internal Solid State Drive (SSD)
          ,
          ","
			R$ 740,00
         ","Sapphire,
         (21) 2222-3176 ","
         SSDSC2BW180A401 - BOX, 

         ,
         ",Intel,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=857de2a8b8997e0a50dc0734f2422a82,"SanDisk Extreme II SDSSDXP-240G-G25 2.5“ 240GB SATA III Internal Solid State Drive (SSD)
          ,
          ","
			R$ 750,00
         ","Bit Tuning,
         (21) 3527-4086","
         SDSSDXP-240G-G25 - BOX, 

         ,
         ",Sandisk,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=75caf1f1848d106d7f5043debd0dac85,"Intel 525 Series Lincoln Crest SSDMCEAC0180B301 mSATA 180GB SATA III MLC Internal Solid State Drive (SSD).
          ,
          ","
			R$ 760,00
         ","Mr Bios ,
         (21) 2262-2640","
         SSDMCEAC0180B301 - BOX,
         ",Intel,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=857de2a8b8997e0a50dc0734f2422a82,"Samsung 840EVO Series Solid State Drive 250GB SATA (Leitura 540 MB/s, escrita520 MB/s).
          ,
          ","
			R$ 760,00
         ","Bit Tuning,
         (21) 3527-4086","
         MZ-7TE250BW - BOX, 

         ,
         ",Samsung,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=6ec2c7bbb2fa776944f3c62f390c16dc,"Kingston HyperX 3K SH103S3/240G 2.5"" 240GB SATA III MLC Internal Solid State Drive (SSD) (Stand-Alone Drive)
          ,
          ","
			R$ 795,00
         ","Infolux,
         (21)2262-2107","
         SH103S3/240G - BOX,
         ",Kingston,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=75caf1f1848d106d7f5043debd0dac85,"Kingston SSDNow V300 Series SV300S3D7/240G 2.5“ 240GB SATA III Internal Solid State Drive (SSD)(Desktop upgrade kit) 

          ,
          ","
			R$ 795,00
         ","Mr Bios ,
         (21) 2262-2640","
         SV300S3D7/240G - BOX, 

         ,
         ",Kingston,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=767eeb515cc80e0dfb33c329170a4ab0,"Kingston HyperX 3K SH103S3/240G 2.5"" 240GB SATA III MLC Internal Solid State Drive (SSD) (Stand-Alone Drive)
          ,
          ","
			R$ 796,00
         ","Lacosta Informática,
         2220-6503","
         SH103S3/240G - BOX,
         ",Kingston,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=857de2a8b8997e0a50dc0734f2422a82,"Kingston HyperX 3K SH103S3/240G 2.5"" 240GB SATA III MLC Internal Solid State Drive (SSD) (Stand-Alone Drive)
          ,
          ","
			R$ 796,00
         ","Bit Tuning,
         (21) 3527-4086","
         SH103S3/240G - BOX,
         ",Kingston,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=b3803fe7a3303c50f80b4ee115878d4b,"SanDisk Ultra Plus SDSSDHP-128G-G25 2.5"" 128GB SATA II Internal Solid State Drive (SSD)
          ,
          ","
			R$ 290,00
         ","Universo dos Eletrônicos,
         (21) 3174-2320","
         SDSSDHP-128G-G25 - BOX,
         ",Sandisk,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=767eeb515cc80e0dfb33c329170a4ab0,"Corsair Neutron Series CSSD-N240GBGTXB-BK 2.5"" 240GB SATA III Internal Solid State Drive (SSD).
          ,
          ","
			R$ 799,00
         ","Lacosta Informática,
         2220-6503","
         CSSD-N240GBGTXB-BK - BOX,
         ",Corsair,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=767eeb515cc80e0dfb33c329170a4ab0,"OCZ Vertex 450 Series VTX450-25SAT3-256G 2.5“ 256GB SATA III MLC Internal Solid State Drive (SSD)
          ,
          ","
			R$ 825,00
         ","Lacosta Informática,
         2220-6503","
         VTX450-25SAT3-256G - BOX, 

         ,
         ",Ocz,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=4caa4a8cfa489ae997a1267d37a79b8b,"Samsung 840 Pro Series 2.5-Inch 256 GB SATA 6GB/s Solid State Drive.
          ,
          ","
			R$ 839,00
         ","Gamemart Rio,
         (21) 2524-6672","
         MZ-7PD256BW,
         ",Samsung,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=7bfc846d6b66eb6a3b0f78b491c0abd1,"Samsung 840 Pro Series 2.5-Inch 256 GB SATA 6GB/s Solid State Drive.
          ,
          ","
			R$ 839,80
         ","XT Gold,
         (21) 2544-5478","
         MZ-7PD256BW - BOX,
         ",Samsung,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=d60a1389a0386f303268aebbd286b51c,"SanDisk Ultra Plus SDSSDHP-128G-G25 2.5"" 128GB SATA II Internal Solid State Drive (SSD)
          ,
          ","
			R$ 290,00
         ","Triunfo Eletrônico,
         (21) 2292-8099","
         SDSSDHP-128G-G25 - BOX,
         ",Sandisk,"Rio de janeiro / RJ,Centro"
